iter	Logloss
2923	0.08804852839
2924	0.08801530593
2925	0.08801102259
2926	0.08795530051
2927	0.08793483137
2928	0.08789911433
2929	0.08784964805
2930	0.08782710976
2931	0.08781220026
2932	0.0877947575
2933	0.08776851601
2934	0.0877417814
2935	0.08769523515
2936	0.08766556119
2937	0.08764976214
2938	0.08763941638
2939	0.0876153504
2940	0.08759422378
2941	0.08755727877
2942	0.08753491453
2943	0.08749046643
2944	0.08747930848
2945	0.08741908068
2946	0.08740077738
2947	0.08738752127
2948	0.08737265045
2949	0.08731226795
2950	0.0872775758
2951	0.08725198213
2952	0.08721873066
2953	0.08717699954
2954	0.08714294554
2955	0.08712856784
2956	0.08710098236
2957	0.08707504061
2958	0.0870347985
2959	0.08700136332
2960	0.08697244353
2961	0.08692263885
2962	0.08686039991
2963	0.08683646929
2964	0.08682201423
2965	0.08680746248
2966	0.08678370591
2967	0.08677976098
2968	0.08675692296
2969	0.08672981126
2970	0.08668577893
2971	0.08662787167
2972	0.08660057627
2973	0.08659087833
2974	0.08655614751
2975	0.08653885945
2976	0.08648767211
2977	0.08645886835
2978	0.08642322865
2979	0.08639281985
2980	0.08638002785
2981	0.08636742922
2982	0.0863374942
2983	0.08628503055
2984	0.08624320274
2985	0.08621497912
2986	0.08619823252
2987	0.08616643139
2988	0.08611972076
2989	0.08609667002
2990	0.08608520266
2991	0.08604363591
2992	0.08600986231
2993	0.085967348
2994	0.08592898167
2995	0.08590433555
2996	0.08587909963
2997	0.08585656134
2998	0.08576567334
2999	0.0857434638
3000	0.08571634244
3001	0.0856913289
3002	0.08566847153
3003	0.08556332186
3004	0.08554380995
3005	0.0855164662
3006	0.08548681157
3007	0.08546135326
3008	0.08542121751
3009	0.08540840617
3010	0.08539752862
3011	0.08538364403
3012	0.08536906327
3013	0.08533235999
3014	0.08532033184
3015	0.08531552638
3016	0.08530492922
3017	0.08527193881
3018	0.08524303837
3019	0.0852179088
3020	0.08519594098
3021	0.08516195467
3022	0.08514658106
3023	0.08512442953
3024	0.08508262106
3025	0.08503229425
3026	0.08500207882
3027	0.08498844562
3028	0.08497101253
3029	0.0849224358
3030	0.08489271349
3031	0.08487951539
3032	0.08483445815
3033	0.08480833269
3034	0.08479875077
3035	0.08479343286
3036	0.08477424002
3037	0.08474853999
3038	0.08472031637
3039	0.08469553489
3040	0.08468008393
3041	0.0846461653
3042	0.08460097269
3043	0.08457776725
3044	0.08451666925
3045	0.08448964457
3046	0.08445882967
3047	0.08443064472
3048	0.08440337833
3049	0.08437418781
3050	0.08435366066
3051	0.08432505995
3052	0.08430734646
3053	0.08428997138
3054	0.08425732905
3055	0.08423894841
3056	0.08421878868
3057	0.08420354076
3058	0.08418742265
3059	0.08414845684
3060	0.08411179223
3061	0.08406698639
3062	0.08404330716
3063	0.08402912283
3064	0.08397953086
3065	0.08395538753
3066	0.08391828782
3067	0.08389496635
3068	0.08387938003
3069	0.083857973
3070	0.08382765122
3071	0.08381902653
3072	0.08380339186
3073	0.08373714032
3074	0.08371522084
3075	0.08367624536
3076	0.08361751624
3077	0.08357810566
3078	0.08355545135
3079	0.08353067953
3080	0.08351183478
3081	0.08346969756
3082	0.08342764735
3083	0.08339510172
3084	0.08337662438
3085	0.08335987778
3086	0.08335419245
3087	0.08331403736
3088	0.08326859336
3089	0.08322387454
3090	0.08313342164
3091	0.08308748453
3092	0.08303968131
3093	0.08301964728
3094	0.08300488281
3095	0.08298742071
3096	0.0829572633
3097	0.08291134553
3098	0.08287275681
3099	0.08284249304
3100	0.08283228264
3101	0.08281511061
3102	0.08279294941
3103	0.08275923383
3104	0.08274505917
3105	0.08270170367
3106	0.08269269222
3107	0.08264682279
3108	0.08262819075
3109	0.08260829208
3110	0.08258059058
3111	0.08255582843
3112	0.0825366356
3113	0.08250031907
3114	0.08247474474
3115	0.0824666035
3116	0.08243196937
3117	0.08240362005
3118	0.08239487933
3119	0.08237190594
3120	0.08234363397
3121	0.08233206026
3122	0.08230514194
3123	0.08225789952
3124	0.0822441793
3125	0.08223551593
3126	0.08221681621
3127	0.08218727761
3128	0.08216352104
3129	0.08214087639
3130	0.08213803373
3131	0.08210832109
3132	0.08207838606
3133	0.08206289643
3134	0.08203996171
3135	0.0820233118
3136	0.08201795521
3137	0.08199068881
3138	0.08193573058
3139	0.08191507774
3140	0.08190128017
3141	0.08185938467
3142	0.08182236231
3143	0.08179140238
3144	0.08176924118
3145	0.08175592706
3146	0.0817108118
3147	0.08168341971
3148	0.0816395034
3149	0.08159519067
3150	0.08158205059
3151	0.08155291808
3152	0.08154479618
3153	0.08151938622
3154	0.08147517984
3155	0.08139371906
3156	0.08136256575
3157	0.0813341004
3158	0.08130516128
3159	0.08126489983
3160	0.08123496481
3161	0.08121844059
3162	0.08119888034
3163	0.08118162129
3164	0.08115466429
3165	0.08113303489
3166	0.08109944017
3167	0.08107057356
3168	0.08104492187
3169	0.0810153591
3170	0.08094938312
3171	0.08093472502
3172	0.08087082302
3173	0.08085444384
3174	0.08080414121
3175	0.08079756149
3176	0.08075419148
3177	0.08072874284
3178	0.08071496461
3179	0.08069978438
3180	0.08068303295
3181	0.08067549602
3182	0.08065976949
3183	0.08061854599
3184	0.08059328589
3185	0.08056736831
3186	0.08053505473
3187	0.08049019086
3188	0.08045610303
3189	0.08043721477
3190	0.08042264368
3191	0.08038487682
3192	0.08035406192
3193	0.08031715076
3194	0.0802874913
3195	0.08024393758
3196	0.08022495746
3197	0.08020213393
3198	0.08017141573
3199	0.08013470278
3200	0.08011679591
3201	0.08006250967
3202	0.08003397181
3203	0.08000540977
3204	0.07999921682
3205	0.07997038888
3206	0.07994722695
3207	0.07993072691
3208	0.07990554417
3209	0.0798865157
3210	0.07986515702
3211	0.0798478593
3212	0.07982763672
3213	0.07981900236
3214	0.07979754216
3215	0.07977958694
3216	0.07976010404
3217	0.07972933748
3218	0.07969647277
3219	0.07965961479
3220	0.07964933188
3221	0.07964060566
3222	0.07962189627
3223	0.0795974242
3224	0.0795666093
3225	0.07955018661
3226	0.07952184213
3227	0.07950694713
3228	0.07949493348
3229	0.07948201578
3230	0.07946275526
3231	0.07943716159
3232	0.07942613417
3233	0.07941794458
3234	0.07941144705
3235	0.0794103883
3236	0.07938348449
3237	0.07933966004
3238	0.07929621268
3239	0.07927526976
3240	0.07924817741
3241	0.07921800066
3242	0.07918513111
3243	0.07916736444
3244	0.07914081838
3245	0.07911331993
3246	0.07909767075
3247	0.07907909189
3248	0.07905052986
3249	0.07901313525
3250	0.07900484414
3251	0.07895983524
3252	0.07893237546
3253	0.07890081606
3254	0.07888505086
3255	0.07886740022
3256	0.0788449006
3257	0.0788093721
3258	0.07877578705
3259	0.07875330194
3260	0.07873909344
3261	0.07871637628
3262	0.07869982789
3263	0.07866868425
3264	0.07864173209
3265	0.07860901241
3266	0.07857931428
3267	0.07856270305
3268	0.07854212755
3269	0.07847827874
3270	0.07845201791
3271	0.0784238523
3272	0.07839867439
3273	0.07838830446
3274	0.07833646446
3275	0.0783225992
3276	0.07829228226
3277	0.07825771581
3278	0.07823883238
3279	0.07819513846
3280	0.07817933942
3281	0.07817245514
3282	0.07814664875
3283	0.07809858447
3284	0.07807760771
3285	0.07804903601
3286	0.078031951
3287	0.07802280418
3288	0.07801007987
3289	0.07798411877
3290	0.07796829556
3291	0.07795135558
3292	0.07793552754
3293	0.07792725576
3294	0.07791013208
3295	0.07789043646
3296	0.0778659257
3297	0.07782009495
3298	0.07781127688
3299	0.07778274385
3300	0.07777084623
3301	0.07774549911
3302	0.07772223565
3303	0.07769921392
3304	0.07768344388
3305	0.07766688583
3306	0.07764698716
3307	0.07762772181
3308	0.07761210164
3309	0.07758885268
3310	0.07756697672
3311	0.07753034112
3312	0.07750773998
3313	0.0774833936
3314	0.07741908068
3315	0.0774015799
3316	0.07738167157
3317	0.07735984878
3318	0.07735110806
3319	0.07732628307
3320	0.07731942779
3321	0.07726759746
3322	0.07725303605
3323	0.07722763092
3324	0.07718282024
3325	0.07715956644
3326	0.077133528
3327	0.07711710048
3328	0.0770813931
3329	0.07705593963
3330	0.07703539314
3331	0.07702185663
3332	0.07699861251
3333	0.07697575998
3334	0.07695341023
3335	0.07694129989
3336	0.07690977433
3337	0.0768796701
3338	0.07685606822
3339	0.07683867381
3340	0.07681384398
3341	0.07679918104
3342	0.07676583288
3343	0.07674326559
3344	0.07672991762
3345	0.0767058178
3346	0.07668749517
3347	0.07665333482
3348	0.07663019705
3349	0.07660807936
3350	0.07659496345
3351	0.07655975886
3352	0.07652355836
3353	0.07650714534
3354	0.07648341778
3355	0.07642456296
3356	0.07641045599
3357	0.07637294052
3358	0.07634186939
3359	0.07631090463
3360	0.07627693282
3361	0.07626206683
3362	0.07622280128
3363	0.07618448813
3364	0.07617047784
3365	0.0761507097
3366	0.07613358118
3367	0.07610666286
3368	0.07609119257
3369	0.07607432994
3370	0.07604708772
3371	0.07600525507
3372	0.07596986193
3373	0.07590704769
3374	0.0758863465
3375	0.0758634988
3376	0.07584282178
3377	0.07583444848
3378	0.07576460009
3379	0.07575222869
3380	0.07572439666
3381	0.07571334023
3382	0.07569711576
3383	0.07568733079
3384	0.07565922803
3385	0.07564224938
3386	0.07562039275
3387	0.07559473623
3388	0.07556289159
3389	0.07554435141
3390	0.07551670792
3391	0.07549546527
3392	0.07547219214
3393	0.0754416383
3394	0.07541042215
3395	0.07538630299
3396	0.07538020672
3397	0.07537635365
3398	0.07535581683
3399	0.07533734916
3400	0.07532170966
3401	0.07529604831
3402	0.07527914217
3403	0.07526526241
3404	0.07524384089
3405	0.07523170637
3406	0.07520484607
3407	0.07518136989
3408	0.07516287322
3409	0.07514854386
3410	0.07510539623
3411	0.07507432994
3412	0.07505905786
3413	0.07503603612
3414	0.07501456142
3415	0.07495685237
3416	0.07493477336
3417	0.07491398515
3418	0.07489583656
3419	0.0748832186
3420	0.07487199296
3421	0.07484758373
3422	0.07482963335
3423	0.07481096264
3424	0.07478988436
3425	0.07477062384
3426	0.07474401976
3427	0.07471737218
3428	0.07469709158
3429	0.0746788173
3430	0.07465409866
3431	0.07463354734
3432	0.07459272509
3433	0.07456720877
3434	0.074552541
3435	0.0745362005
3436	0.07450757078
3437	0.07448058961
3438	0.07443571125
3439	0.07438642868
3440	0.07436937751
3441	0.07434372099
3442	0.07432836189
3443	0.07419488707
3444	0.0741805287
3445	0.07417515277
3446	0.074159784
3447	0.07412022355
3448	0.0741039894
3449	0.07404591294
3450	0.07402536645
3451	0.07400762396
3452	0.07399740873
3453	0.07399131246
3454	0.07396451501
3455	0.07392936359
3456	0.07391665377
3457	0.07387259727
3458	0.07386582418
3459	0.07383958752
3460	0.07382123105
3461	0.07381053237
3462	0.07380138556
3463	0.07375588355
3464	0.07371175453
3465	0.0736776957
3466	0.07365255163
3467	0.0736248598
3468	0.07361545676
3469	0.07360038772
3470	0.0735890799
3471	0.07356403253
3472	0.07354707805
3473	0.0735159054
3474	0.07348845046
3475	0.07347591952
3476	0.07346135326
3477	0.0734393516
3478	0.07340128017
3479	0.0733938931
3480	0.07338372138
3481	0.07335153833
3482	0.07333708327
3483	0.07332594466
3484	0.07329680248
3485	0.07328087775
3486	0.07327302174
3487	0.0732504206
3488	0.073238639
3489	0.07316431873
3490	0.0731487034
3491	0.07312118077
3492	0.07310065362
3493	0.07307954633
3494	0.07306550704
3495	0.07305408319
3496	0.07304648824
3497	0.07299955523
3498	0.07297185856
3499	0.07293234646
3500	0.07290108679
3501	0.0728626286
3502	0.07284122157
3503	0.07283323987
3504	0.07281397451
3505	0.07280048635
3506	0.07277206451
3507	0.07275710667
3508	0.07271921411
3509	0.07269319017
3510	0.07268393216
3511	0.07264158706
3512	0.07262044593
3513	0.07260225383
3514	0.07256421624
3515	0.07253097444
3516	0.07252393062
3517	0.07250529858
3518	0.07248707747
3519	0.07247020517
3520	0.07245833656
3521	0.0724194771
3522	0.07240672861
3523	0.07238359568
3524	0.07236251257
3525	0.07232318417
3526	0.0723194713
3527	0.07231086595
3528	0.07229989171
3529	0.07228707553
3530	0.07225599957
3531	0.07223781231
3532	0.07220477839
3533	0.07219261003
3534	0.07217811146
3535	0.07213566484
3536	0.07212380589
3537	0.07210595703
3538	0.07209626392
3539	0.07204518294
3540	0.0720174621
3541	0.07199154935
3542	0.07194427792
3543	0.07192248414
3544	0.07191282971
3545	0.07189721921
3546	0.07187328376
3547	0.07184011448
3548	0.07183417775
3549	0.07180988939
3550	0.07177209835
3551	0.07175664256
3552	0.07174153968
3553	0.07171205426
3554	0.07168820583
3555	0.07165417601
3556	0.07164170792
3557	0.07163074335
3558	0.07159277827
3559	0.07158584565
3560	0.07156651261
3561	0.07155696937
3562	0.07154949528
3563	0.0715275468
3564	0.07149387956
3565	0.07146665668
3566	0.07144794245
3567	0.0714288463
3568	0.07140014407
3569	0.07138487198
3570	0.07136302019
3571	0.07135674505
3572	0.07132973004
3573	0.07131571976
3574	0.07128063119
3575	0.07126496268
3576	0.07123076849
3577	0.0712112179
3578	0.07120141843
3579	0.07115903949
3580	0.07113201481
3581	0.07108079363
3582	0.0710430316
3583	0.07102522625
3584	0.07100657971
3585	0.07098815072
3586	0.0709740244
3587	0.07095487991
3588	0.07092465482
3589	0.07091447343
3590	0.07089960261
3591	0.07087634882
3592	0.07083854328
3593	0.07082261854
3594	0.07081465134
3595	0.07080208172
3596	0.07077102027
3597	0.07075551129
3598	0.07074792601
3599	0.0707321173
3600	0.07071158048
3601	0.07069925743
3602	0.07068361309
3603	0.07066762067
3604	0.07064564318
3605	0.07063420483
3606	0.07060557994
3607	0.07059086866
3608	0.07056246132
3609	0.07053910601
3610	0.07051657256
3611	0.07048718383
3612	0.07046001895
3613	0.07043958366
3614	0.07041829266
3615	0.07039699199
3616	0.07038302522
3617	0.07036659769
3618	0.07033382484
3619	0.07031510094
3620	0.07030685818
3621	0.07026810992
3622	0.07024384572
3623	0.07021751721
3624	0.0701899269
3625	0.07015785988
3626	0.0701268516
3627	0.07009763208
3628	0.07008786645
3629	0.07004624652
3630	0.07000915648
3631	0.06998872119
3632	0.06998238803
3633	0.06996173035
3634	0.06993528581
3635	0.06990958578
3636	0.06989713219
3637	0.06988072884
3638	0.06986087852
3639	0.06984814453
3640	0.06982438796
3641	0.06979804978
3642	0.0697752746
3643	0.06976213935
3644	0.06975696647
3645	0.06969896736
3646	0.06967727994
3647	0.06965156057
3648	0.06962247157
3649	0.06959539855
3650	0.06957655863
3651	0.06955481803
3652	0.06952534711
3653	0.06949576017
3654	0.06947635462
3655	0.0694599271
3656	0.06943179049
3657	0.06941645073
3658	0.06939934638
3659	0.069375
3660	0.06934134244
3661	0.06932502611
3662	0.0693007184
3663	0.06928697884
3664	0.06927992536
3665	0.06926065517
3666	0.06924665455
3667	0.06922691542
3668	0.06920512164
3669	0.06917377495
3670	0.06914008354
3671	0.06912211382
3672	0.06911018719
3673	0.06909731784
3674	0.06905720142
3675	0.06904082225
3676	0.06902972231
3677	0.06900451056
3678	0.06897453202
3679	0.06895465753
3680	0.06893429475
3681	0.0689017056
3682	0.06887028639
3683	0.06885175104
3684	0.06882176284
3685	0.06880250716
3686	0.06878243928
3687	0.06875680693
3688	0.06874393274
3689	0.06871506614
3690	0.06868402402
3691	0.06865544264
3692	0.06864047997
3693	0.06863084487
3694	0.0686156308
3695	0.06857446047
3696	0.06854659944
3697	0.06852683613
3698	0.06850938854
3699	0.06847500097
3700	0.06845832689
3701	0.06844559773
3702	0.0684234172
3703	0.06840690265
3704	0.0683956045
3705	0.06836852181
3706	0.06834952235
3707	0.06830862276
3708	0.06829150391
3709	0.06827562751
3710	0.06825793336
3711	0.0682465772
3712	0.06822770827
3713	0.06819711092
3714	0.06818003558
3715	0.06812864035
3716	0.06810935083
3717	0.06809987044
3718	0.06809011448
3719	0.06808556041
3720	0.06800514871
3721	0.06798737237
3722	0.06795878133
3723	0.06793976253
3724	0.06792712523
3725	0.06790684947
3726	0.06788303005
3727	0.06786616743
3728	0.0678294158
3729	0.06781697188
3730	0.0678146175
3731	0.06780545618
3732	0.067776285
3733	0.06774446453
3734	0.06772720548
3735	0.06770410156
3736	0.06767466932
3737	0.06765908783
3738	0.06763424834
3739	0.06761983679
3740	0.06758151396
3741	0.06755599764
3742	0.0675362005
3743	0.06749676091
3744	0.06747529587
3745	0.0674640654
3746	0.06745213877
3747	0.06743075592
3748	0.06741241878
3749	0.0673980169
3750	0.06738518139
3751	0.06735911394
3752	0.06732298113
3753	0.06729818514
3754	0.06728883045
3755	0.06726927019
3756	0.06726245359
3757	0.06724348314
3758	0.06720757754
3759	0.06718687152
3760	0.06715199567
3761	0.06713542795
3762	0.06712357383
3763	0.06710048925
3764	0.06709089283
3765	0.0670359201
3766	0.06699326559
3767	0.06697335241
3768	0.06696210261
3769	0.06691313428
3770	0.06688574219
3771	0.06687531424
3772	0.06685961672
3773	0.06683903639
3774	0.06682729831
3775	0.06681735381
3776	0.06679728593
3777	0.06678586692
3778	0.06675198697
3779	0.06674724919
3780	0.0667258615
3781	0.06670241917
3782	0.06669523031
3783	0.06667093711
3784	0.06666513092
3785	0.06664908048
3786	0.06663556815
3787	0.06661429165
3788	0.06661012434
3789	0.06659569346
3790	0.06657147761
3791	0.06655255067
3792	0.06653956045
3793	0.06652611096
3794	0.06649899443
3795	0.0664727336
3796	0.06645613204
3797	0.06644498376
3798	0.06640966313
3799	0.0663940188
3800	0.06637492265
3801	0.06636695545
3802	0.06632745784
3803	0.06631671566
3804	0.06630768004
3805	0.06629465114
3806	0.0662843924
3807	0.06623600905
3808	0.06622604038
3809	0.06620161665
3810	0.06618596264
3811	0.06617411819
3812	0.06613705233
3813	0.06612408629
3814	0.06611775313
3815	0.06609615756
3816	0.06607900004
3817	0.06606687036
3818	0.06603090675
3819	0.06601306273
3820	0.06599984046
3821	0.06597988861
3822	0.06597477375
3823	0.06595167466
3824	0.06594252785
3825	0.06592995823
3826	0.0658931921
3827	0.06587353032
3828	0.06581370378
3829	0.06578983601
3830	0.06576842899
3831	0.06574714766
3832	0.06572524269
3833	0.06571153697
3834	0.06569703841
3835	0.06568265103
3836	0.06565389078
3837	0.06563870088
3838	0.06559782062
3839	0.06557365312
3840	0.06554213239
3841	0.06552102994
3842	0.06548877437
3843	0.06548435566
3844	0.06546404606
3845	0.06545201791
3846	0.06543356958
3847	0.06542819365
3848	0.06540948426
3849	0.06539430886
3850	0.06538136216
3851	0.06535747989
3852	0.06532272006
3853	0.06531345722
3854	0.06531033416
3855	0.06528071337
3856	0.06526259379
3857	0.06524982596
3858	0.06522827874
3859	0.06521035253
3860	0.06520328937
3861	0.06519103883
3862	0.06517278871
3863	0.06516343402
3864	0.06513103342
3865	0.06508246152
3866	0.06504427889
3867	0.0650049795
3868	0.06497331857
3869	0.06495014697
3870	0.0649221699
3871	0.0649043839
3872	0.06488730856
3873	0.06487859684
3874	0.06485746539
3875	0.06482657314
3876	0.06478452293
3877	0.0647686127
3878	0.0647153562
3879	0.06468867961
3880	0.06465545715
3881	0.06461326191
3882	0.06459676671
3883	0.06458613571
3884	0.06456746016
3885	0.06455408803
3886	0.06452374207
3887	0.06450570467
3888	0.06448705813
3889	0.06445649462
3890	0.06442207805
3891	0.06438945506
3892	0.06435897857
3893	0.06434623492
3894	0.06430591062
3895	0.06429279954
3896	0.06426365737
3897	0.06424806621
3898	0.0642268574
3899	0.06420453183
3900	0.06417368793
3901	0.06415813544
3902	0.06412007851
3903	0.0640869334
3904	0.06407491491
3905	0.06405100847
3906	0.06402127166
3907	0.063993604
3908	0.06397937133
3909	0.06396158532
3910	0.06395608369
3911	0.06391544032
3912	0.06389119547
3913	0.06387023805
3914	0.06384191774
3915	0.06381428875
3916	0.0637595239
3917	0.06375100557
3918	0.06372393255
3919	0.06371060392
3920	0.06368328918
3921	0.06364716603
3922	0.06363685412
3923	0.06362225886
3924	0.06360503365
3925	0.06359103786
3926	0.0635589515
3927	0.06354306544
3928	0.06352805925
3929	0.06350711634
3930	0.06348708714
3931	0.06346408957
3932	0.06344908338
3933	0.0634231368
3934	0.0634014107
3935	0.06338656405
3936	0.06336735187
3937	0.06336092686
3938	0.06333896871
3939	0.06331470935
3940	0.06330706122
3941	0.06329657043
3942	0.06328848236
3943	0.06326276783
3944	0.06325055596
3945	0.06322007948
3946	0.06319462117
3947	0.06317553953
3948	0.06315963413
3949	0.06314420734
3950	0.06311921314
3951	0.06310829208
3952	0.06309982209
3953	0.06309033203
3954	0.0630799621
3955	0.06303473565
3956	0.06301686262
3957	0.062966618
3958	0.06294909305
3959	0.06293293626
3960	0.06292859974
3961	0.06292008141
3962	0.06291168878
3963	0.0629078212
3964	0.0629002891
3965	0.06288195196
3966	0.06284570796
3967	0.06282308748
3968	0.06280277789
3969	0.06278654858
3970	0.06274570216
3971	0.0627346699
3972	0.06272687191
3973	0.06270149578
3974	0.06267830968
3975	0.06266679397
3976	0.06265080155
3977	0.0626440188
3978	0.06262115176
3979	0.06260378636
3980	0.0625883499
3981	0.06257029316
3982	0.06254734878
3983	0.06252130067
3984	0.06249240989
3985	0.06247048074
3986	0.0624645005
3987	0.06245827854
3988	0.06244184619
3989	0.06242317064
3990	0.06239719504
3991	0.06237999884
3992	0.06235735419
3993	0.06234652498
3994	0.06232828454
3995	0.06229445293
3996	0.06228934773
3997	0.06227948542
3998	0.06225378539
3999	0.06223265393
4000	0.06221609588
4001	0.06220809483
4002	0.06219143526
4003	0.06217577642
4004	0.06215799041
4005	0.06213042427
4006	0.0621146494
4007	0.06208063409
4008	0.06206299312
4009	0.06204388246
4010	0.06203488552
4011	0.06202718421
4012	0.06200791886
4013	0.06199916364
4014	0.06198340811
4015	0.06195366163
4016	0.06195204691
4017	0.06193095413
4018	0.0619096728
4019	0.06189447324
4020	0.06188402595
4021	0.06186998182
4022	0.06186207747
4023	0.0618360777
4024	0.06180978786
4025	0.06179719407
4026	0.06177563718
4027	0.06173560779
4028	0.06171481958
4029	0.06170372931
4030	0.06169281308
4031	0.06166440575
4032	0.0616521262
4033	0.06164100692
4034	0.06162701597
4035	0.06161339728
4036	0.06159781095
4037	0.06158097734
4038	0.0615677599
4039	0.06151266631
4040	0.06149197962
4041	0.06146930596
4042	0.06141756265
4043	0.06138778233
4044	0.06136923731
4045	0.06135406192
4046	0.06133739267
4047	0.06133011197
4048	0.0613177744
4049	0.0612964399
4050	0.06127960628
4051	0.06126358969
4052	0.06125755144
4053	0.06123568514
4054	0.0611804175
4055	0.06114737392
4056	0.06113274482
4057	0.06112098739
4058	0.06109055925
4059	0.06106014078
4060	0.06104184715
4061	0.06101351717
4062	0.06100050762
4063	0.06098876953
4064	0.06096415242
4065	0.06093773205
4066	0.06092564105
4067	0.06091457495
4068	0.06087862102
4069	0.06086169554
4070	0.06084224165
4071	0.06083212794
4072	0.06081369895
4073	0.06079264484
4074	0.06078006072
4075	0.06077099609
4076	0.06074705097
4077	0.0607411916
4078	0.06071032836
4079	0.06067982287
4080	0.06063586788
4081	0.06062011235
4082	0.0606191793
4083	0.06058967938
4084	0.06058043588
4085	0.06057119237
4086	0.06055668414
4087	0.06054929223
4088	0.06053222173
4089	0.06049948271
4090	0.06046139677
4091	0.06044213142
4092	0.06043425607
4093	0.06041371925
4094	0.06039158706
4095	0.0603637647
4096	0.06035394106
4097	0.06032584797
4098	0.06031210357
4099	0.06029988204
4100	0.06027723739
4101	0.06026513672
4102	0.06024775681
4103	0.06022881536
4104	0.06022182956
4105	0.06017294825
4106	0.06015222289
4107	0.06014143719
4108	0.06012870804
4109	0.06011614325
4110	0.06009045773
4111	0.06005634089
4112	0.06004654626
4113	0.06002265915
4114	0.05999912496
4115	0.05996390103
4116	0.0599508673
4117	0.0599410485
4118	0.05989863571
4119	0.05988711518
4120	0.05986825108
4121	0.05985039739
4122	0.05983245185
4123	0.05981666248
4124	0.05980550936
4125	0.05979101079
4126	0.05976475963
4127	0.05972999497
4128	0.05971379467
4129	0.05970107519
4130	0.05969576211
4131	0.05967977935
4132	0.05966340018
4133	0.05965440807
4134	0.05962696279
4135	0.05959952235
4136	0.05958718963
4137	0.05957673267
4138	0.05955825534
4139	0.05952505221
4140	0.05951509804
4141	0.05950634282
4142	0.05948238803
4143	0.05946673403
4144	0.05943135056
4145	0.05941302792
4146	0.05940539913
4147	0.05938309773
4148	0.05936167137
4149	0.05934480391
4150	0.05931055171
4151	0.05926519473
4152	0.05924626296
4153	0.0592427628
4154	0.05921353844
4155	0.059211653
4156	0.0591944423
4157	0.05917378461
4158	0.0591585077
4159	0.05914344349
4160	0.05913837697
4161	0.05909775777
4162	0.05907321318
4163	0.0590565391
4164	0.05903783455
4165	0.059016355
4166	0.05900418181
4167	0.05898320506
4168	0.05894450514
4169	0.05892537999
4170	0.05890513324
4171	0.05888178759
4172	0.0588590801
4173	0.0588339602
4174	0.05881745533
4175	0.05879637705
4176	0.05874487546
4177	0.05871894338
4178	0.05869263904
4179	0.05868002591
4180	0.05865259031
4181	0.05861788366
4182	0.05856272722
4183	0.05854699586
4184	0.05853157391
4185	0.05849905728
4186	0.05848579633
4187	0.05848072014
4188	0.05846396388
4189	0.05842971167
4190	0.0584143429
4191	0.05839751412
4192	0.05837365602
4193	0.05836054494
4194	0.05834544206
4195	0.05831965018
4196	0.05830598314
4197	0.05829074973
4198	0.05827268816
4199	0.05824777614
4200	0.0582366327
4201	0.05821971206
4202	0.05820553256
4203	0.05820196473
4204	0.05819250367
4205	0.05818195003
4206	0.05815823697
4207	0.05811654452
4208	0.05807852626
4209	0.05807011912
4210	0.05804641573
4211	0.05803624401
4212	0.0580268458
4213	0.05801306273
4214	0.05799011351
4215	0.0579712881
4216	0.05795844291
4217	0.05795346825
4218	0.05793786742
4219	0.05791438641
4220	0.05789093924
4221	0.05787801187
4222	0.05786804804
4223	0.05786233853
4224	0.05783770692
4225	0.05783345258
4226	0.05782531134
4227	0.0577859346
4228	0.05777950476
4229	0.05776616646
4230	0.05774760694
4231	0.05773131478
4232	0.05771721747
4233	0.05770292679
4234	0.05768924041
4235	0.05764932704
4236	0.05763119779
4237	0.05760644048
4238	0.05759728883
4239	0.05758486908
4240	0.05755189318
4241	0.05754035814
4242	0.05752450108
4243	0.05751557182
4244	0.05749267578
4245	0.05747509282
4246	0.05745883451
4247	0.05744109201
4248	0.05743033532
4249	0.05739220587
4250	0.0573832186
4251	0.0573684783
4252	0.05735176555
4253	0.05733725248
4254	0.05730711924
4255	0.05728944926
4256	0.05727396446
4257	0.05724511235
4258	0.05721850828
4259	0.05720816252
4260	0.05719942663
4261	0.05718281057
4262	0.05716331316
4263	0.05715098043
4264	0.05712154819
4265	0.05711194694
4266	0.05709656849
4267	0.0570943253
4268	0.05706389233
4269	0.05704698619
4270	0.05703443108
4271	0.05701860787
4272	0.05700791886
4273	0.05699974377
4274	0.05699148167
4275	0.05697550375
4276	0.05695361812
4277	0.05693405786
4278	0.05691356938
4279	0.05691184348
4280	0.05689982983
4281	0.0568830929
4282	0.05687628113
4283	0.05686319906
4284	0.05683094349
4285	0.05682471187
4286	0.05681832553
4287	0.05679371326
4288	0.05678365756
4289	0.05677089457
4290	0.0567561156
4291	0.05674324625
4292	0.05671374633
4293	0.05670612237
4294	0.05667401183
4295	0.0566620707
4296	0.0566330784
4297	0.05662649869
4298	0.0566174824
4299	0.05659975441
4300	0.05657564975
4301	0.05656885249
4302	0.05654871693
4303	0.05653039913
4304	0.05652377108
4305	0.05650644435
4306	0.05648770111
4307	0.0564679088
4308	0.05644409905
4309	0.05643420289
4310	0.05640672378
4311	0.05639372389
4312	0.05638806273
4313	0.05638347966
4314	0.05637884824
4315	0.05637247641
4316	0.05636398708
4317	0.05634841043
4318	0.05633728148
4319	0.05632025932
4320	0.05630916422
4321	0.05628714805
4322	0.05626729289
